cca_num,variable,Units,moe,High_Error,cca_name
2,B25032D_005,1250,360.23048177521014,TRUE,West Ridge
2,B25032D_006,935,275.68460239919096,TRUE,West Ridge
2,B25032D_007,269,111.87939935484101,TRUE,West Ridge
2,B25032D_008,385,172.54854389417488,TRUE,West Ridge
2,B25032D_009,304,129.96922712703957,TRUE,West Ridge
2,B25032D_010,23,61.74949392505172,TRUE,West Ridge
2,B25032D_011,8,58.872744118140105,TRUE,West Ridge
2,B25032E_001,0,58.872744118140105,TRUE,West Ridge
2,B25032E_002,0,58.872744118140105,TRUE,West Ridge
2,B25032E_003,0,58.872744118140105,TRUE,West Ridge
2,B25032E_004,0,58.872744118140105,TRUE,West Ridge
2,B25032E_005,0,58.872744118140105,TRUE,West Ridge
2,B25032E_006,0,58.872744118140105,TRUE,West Ridge
2,B25032E_007,0,58.872744118140105,TRUE,West Ridge
2,B25032E_008,0,58.872744118140105,TRUE,West Ridge
2,B25032E_009,0,58.872744118140105,TRUE,West Ridge
2,B25032E_010,0,58.872744118140105,TRUE,West Ridge
2,B25032E_011,0,58.872744118140105,TRUE,West Ridge
2,B25032F_001,2041,372.651311550087,FALSE,West Ridge
2,B25032F_002,375,162.17891354920343,TRUE,West Ridge
2,B25032F_003,9,59.312730505347666,TRUE,West Ridge
2,B25032F_004,298,163.80476183554617,TRUE,West Ridge
2,B25032F_005,633,248.71871662583015,TRUE,West Ridge
2,B25032F_006,330,169.4166461715023,TRUE,West Ridge
2,B25032F_007,249,131.8256424221024,TRUE,West Ridge
2,B25032F_008,83,103.36827366266692,TRUE,West Ridge
2,B25032F_009,64,81.30805618141414,TRUE,West Ridge
2,B25032F_010,0,58.872744118140105,TRUE,West Ridge
2,B25032F_011,0,58.872744118140105,TRUE,West Ridge
2,B25032G_001,2226,473.88711736024226,TRUE,West Ridge
2,B25032G_002,318,146.2292720353897,TRUE,West Ridge
2,B25032G_003,94,98.2089608946149,TRUE,West Ridge
2,B25032G_004,319,147.75317255477123,TRUE,West Ridge
2,B25032G_005,715,357.08402372550916,TRUE,West Ridge
2,B25032G_006,410,201.58869015894717,TRUE,West Ridge
2,B25032G_007,207,127.14951828457707,TRUE,West Ridge
2,B25032G_008,73,77.89094941005662,TRUE,West Ridge
2,B25032G_009,90,84.27336471270148,TRUE,West Ridge
2,B25032G_010,0,58.872744118140105,TRUE,West Ridge
2,B25032G_011,0,58.872744118140105,TRUE,West Ridge
2,B25032H_001,12465,795.0402505533918,FALSE,West Ridge
2,B25032H_002,3395,343.668444870925,FALSE,West Ridge
2,B25032H_003,589,262.96577724106993,TRUE,West Ridge
2,B25032H_004,1090,348.2958512529255,TRUE,West Ridge
